Date,Open,High,Low,Close,Volume
14.03.2019 10:00:00.000,25775.570,25777.069,25649.069,25671.069,0.6443
14.03.2019 11:00:00.000,25671.569,25701.070,25654.070,25700.570,0.3704
14.03.2019 12:00:00.000,25701.070,25736.070,25692.069,25717.570,0.4411
14.03.2019 13:00:00.000,25717.570,25723.070,25667.569,25685.669,0.9691
14.03.2019 14:00:00.000,25685.669,25696.669,25610.170,25691.669,1.1605
14.03.2019 15:00:00.000,25692.170,25753.670,25671.169,25731.670,1.4456
14.03.2019 16:00:00.000,25731.169,25749.670,25708.669,25715.169,1.0901
14.03.2019 17:00:00.000,25715.169,25721.669,25681.670,25693.670,0.7126
14.03.2019 18:00:00.000,25693.670,25709.670,25676.669,25700.669,0.2859
14.03.2019 19:00:00.000,25699.170,25735.670,25696.670,25715.669,0.3525
14.03.2019 20:00:00.000,25715.669,25717.669,25696.670,25708.969,0.0718
14.03.2019 22:00:00.000,25714.469,25728.470,25703.470,25719.470,0.0416
14.03.2019 23:00:00.000,25719.470,25724.970,25704.970,25721.470,0.0591
15.03.2019 00:00:00.000,25722.970,25746.970,25721.970,25743.470,0.1585
15.03.2019 01:00:00.000,25743.470,25766.469,25736.970,25764.469,0.4027
15.03.2019 02:00:00.000,25763.970,25809.469,25763.469,25808.470,0.6046
15.03.2019 03:00:00.000,25808.969,25816.970,25781.469,25792.969,0.541
15.03.2019 04:00:00.000,25792.470,25803.970,25786.469,25795.970,0.1499
15.03.2019 05:00:00.000,25795.470,25799.470,25767.969,25772.969,0.2824
15.03.2019 06:00:00.000,25772.969,25791.469,25766.970,25787.069,0.2028
15.03.2019 07:00:00.000,25787.569,25790.070,25765.569,25781.070,0.2548
15.03.2019 08:00:00.000,25781.070,25788.069,25753.069,25787.070,0.4955
15.03.2019 09:00:00.000,25786.570,25795.069,25774.070,25785.069,0.3354
15.03.2019 10:00:00.000,25786.070,25830.069,25782.069,25822.070,0.5171
15.03.2019 11:00:00.000,25822.070,25841.070,25813.069,25829.070,0.4231
15.03.2019 12:00:00.000,25828.569,25854.569,25797.069,25805.569,0.4251
15.03.2019 13:00:00.000,25805.070,25813.070,25712.669,25722.670,1.3814
15.03.2019 14:00:00.000,25722.169,25730.169,25646.170,25690.670,1.0687
15.03.2019 15:00:00.000,25691.169,25872.170,25679.669,25866.670,0.9028
15.03.2019 16:00:00.000,25866.670,25927.670,25856.670,25905.670,0.8076
15.03.2019 17:00:00.000,25906.170,25919.670,25877.169,25885.669,0.5184
15.03.2019 18:00:00.000,25885.669,25889.669,25838.669,25865.670,0.4661
15.03.2019 19:00:00.000,25865.670,25866.670,25815.669,25846.670,0.7004
15.03.2019 20:00:00.000,25846.670,25875.670,25828.670,25865.470,0.1604
17.03.2019 22:00:00.000,25837.969,25849.470,25817.970,25821.970,0.0717
17.03.2019 23:00:00.000,25822.970,25843.470,25813.470,25832.970,0.0765
18.03.2019 00:00:00.000,25832.970,25845.470,25821.469,25822.470,0.109
18.03.2019 01:00:00.000,25822.470,25827.470,25803.469,25824.469,0.1787
18.03.2019 02:00:00.000,25824.469,25880.469,25823.470,25875.470,0.1757
18.03.2019 03:00:00.000,25876.970,25878.970,25856.469,25871.469,0.3292
18.03.2019 04:00:00.000,25870.470,25883.970,25867.469,25872.469,0.1006
18.03.2019 05:00:00.000,25872.470,25880.470,25863.469,25879.469,0.2482
18.03.2019 06:00:00.000,25879.970,25894.970,25876.469,25882.069,0.1788
18.03.2019 07:00:00.000,25881.569,25883.069,25858.070,25866.069,0.2167
